date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,flu shot kaiser,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,cold,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,stomach,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,california flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,oscillococcinum,cold or flu,flu medicine,flu remedies,signs of the flu,treat flu,how to get rid of the flu,body temperature
2011-20,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,10.0,49.0,0.0,10.0,0.0,33.0,2.0,2.0,0.0,0.0,5.0,6.0,0.0,7.0,1.0,5.0,11.0,1.0,1.0,4.0,1.0,4.0,31.0,2.0,3.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,42.0,2.0,2.0,3.0,0.0,7.0,6.0,7.0,0.0,0.0,7.0,51.0,0.0,0.0,44.0,0.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,97.0,2.0,0.0,8.0,38.0,4.0,7.0,0.0,10.0,0.0,57.0,0.0,0.0,2.0,1.0,2.0,2.0,39.0,0.0,6.0,2.0,5.0,2.0,5.0,11.0,0.0,1.0,1.0,57.0
2011-21,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,10.0,49.0,0.0,10.0,0.0,33.0,2.0,2.0,0.0,0.0,5.0,6.0,0.0,7.0,1.0,5.0,11.0,1.0,1.0,4.0,1.0,4.0,31.0,2.0,3.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,42.0,2.0,2.0,3.0,0.0,7.0,6.0,7.0,0.0,0.0,7.0,51.0,0.0,0.0,44.0,0.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,97.0,2.0,0.0,8.0,38.0,4.0,7.0,0.0,10.0,0.0,57.0,0.0,0.0,2.0,1.0,2.0,2.0,39.0,0.0,6.0,2.0,5.0,2.0,5.0,11.0,0.0,1.0,1.0,57.0
2011-22,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,10.0,49.0,0.0,10.0,0.0,33.0,2.0,2.0,0.0,0.0,5.0,6.0,0.0,7.0,1.0,5.0,11.0,1.0,1.0,4.0,1.0,4.0,31.0,2.0,3.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,42.0,2.0,2.0,3.0,0.0,7.0,6.0,7.0,0.0,0.0,7.0,51.0,0.0,0.0,44.0,0.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,97.0,2.0,0.0,8.0,38.0,4.0,7.0,0.0,10.0,0.0,57.0,0.0,0.0,2.0,1.0,2.0,2.0,39.0,0.0,6.0,2.0,5.0,2.0,5.0,11.0,0.0,1.0,1.0,57.0
2011-23,5.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,2.0,14.0,38.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,0.0,4.0,5.0,0.0,5.0,1.0,7.0,6.0,0.0,0.0,4.0,0.0,4.0,22.0,6.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,43.0,4.0,0.0,2.0,3.0,6.0,3.0,3.0,0.0,0.0,7.0,67.0,0.0,0.0,41.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,98.0,1.0,2.0,8.0,25.0,4.0,0.0,0.0,7.0,0.0,60.0,0.0,0.0,1.0,0.0,2.0,2.0,26.0,1.0,4.0,1.0,3.0,4.0,6.0,10.0,1.0,1.0,2.0,47.0
2011-24,5.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,2.0,14.0,38.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,0.0,4.0,5.0,0.0,5.0,1.0,7.0,6.0,0.0,0.0,4.0,0.0,4.0,22.0,6.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,43.0,4.0,0.0,2.0,3.0,6.0,3.0,3.0,0.0,0.0,7.0,67.0,0.0,0.0,41.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,98.0,1.0,2.0,8.0,25.0,4.0,0.0,0.0,7.0,0.0,60.0,0.0,0.0,1.0,0.0,2.0,2.0,26.0,1.0,4.0,1.0,3.0,4.0,6.0,10.0,1.0,1.0,2.0,47.0
2011-25,5.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,2.0,14.0,38.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,0.0,4.0,5.0,0.0,5.0,1.0,7.0,6.0,0.0,0.0,4.0,0.0,4.0,22.0,6.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,43.0,4.0,0.0,2.0,3.0,6.0,3.0,3.0,0.0,0.0,7.0,67.0,0.0,0.0,41.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,98.0,1.0,2.0,8.0,25.0,4.0,0.0,0.0,7.0,0.0,60.0,0.0,0.0,1.0,0.0,2.0,2.0,26.0,1.0,4.0,1.0,3.0,4.0,6.0,10.0,1.0,1.0,2.0,47.0
2011-26,5.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,2.0,14.0,38.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,0.0,4.0,5.0,0.0,5.0,1.0,7.0,6.0,0.0,0.0,4.0,0.0,4.0,22.0,6.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,43.0,4.0,0.0,2.0,3.0,6.0,3.0,3.0,0.0,0.0,7.0,67.0,0.0,0.0,41.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,98.0,1.0,2.0,8.0,25.0,4.0,0.0,0.0,7.0,0.0,60.0,0.0,0.0,1.0,0.0,2.0,2.0,26.0,1.0,4.0,1.0,3.0,4.0,6.0,10.0,1.0,1.0,2.0,47.0
2011-27,6.0,0.0,9.0,0.0,9.0,1.0,1.0,1.0,4.0,17.0,22.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,4.0,1.0,4.0,5.0,0.0,0.0,2.0,0.0,9.0,24.0,4.0,2.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,38.0,3.0,0.0,3.0,3.0,8.0,3.0,6.0,0.0,3.0,3.0,35.0,0.0,0.0,40.0,0.0,2.0,5.0,6.0,1.0,0.0,0.0,0.0,96.0,1.0,0.0,4.0,27.0,5.0,5.0,0.0,10.0,0.0,56.0,0.0,0.0,2.0,1.0,2.0,1.0,22.0,0.0,5.0,1.0,8.0,0.0,3.0,11.0,0.0,1.0,2.0,49.0
2011-28,6.0,0.0,9.0,0.0,9.0,1.0,1.0,1.0,4.0,17.0,22.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,4.0,1.0,4.0,5.0,0.0,0.0,2.0,0.0,9.0,24.0,4.0,2.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,38.0,3.0,0.0,3.0,3.0,8.0,3.0,6.0,0.0,3.0,3.0,35.0,0.0,0.0,40.0,0.0,2.0,5.0,6.0,1.0,0.0,0.0,0.0,96.0,1.0,0.0,4.0,27.0,5.0,5.0,0.0,10.0,0.0,56.0,0.0,0.0,2.0,1.0,2.0,1.0,22.0,0.0,5.0,1.0,8.0,0.0,3.0,11.0,0.0,1.0,2.0,49.0
2011-29,6.0,0.0,9.0,0.0,9.0,1.0,1.0,1.0,4.0,17.0,22.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,4.0,1.0,4.0,5.0,0.0,0.0,2.0,0.0,9.0,24.0,4.0,2.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,38.0,3.0,0.0,3.0,3.0,8.0,3.0,6.0,0.0,3.0,3.0,35.0,0.0,0.0,40.0,0.0,2.0,5.0,6.0,1.0,0.0,0.0,0.0,96.0,1.0,0.0,4.0,27.0,5.0,5.0,0.0,10.0,0.0,56.0,0.0,0.0,2.0,1.0,2.0,1.0,22.0,0.0,5.0,1.0,8.0,0.0,3.0,11.0,0.0,1.0,2.0,49.0
2011-30,6.0,0.0,9.0,0.0,9.0,1.0,1.0,1.0,4.0,17.0,22.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,4.0,1.0,4.0,5.0,0.0,0.0,2.0,0.0,9.0,24.0,4.0,2.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,38.0,3.0,0.0,3.0,3.0,8.0,3.0,6.0,0.0,3.0,3.0,35.0,0.0,0.0,40.0,0.0,2.0,5.0,6.0,1.0,0.0,0.0,0.0,96.0,1.0,0.0,4.0,27.0,5.0,5.0,0.0,10.0,0.0,56.0,0.0,0.0,2.0,1.0,2.0,1.0,22.0,0.0,5.0,1.0,8.0,0.0,3.0,11.0,0.0,1.0,2.0,49.0
2011-31,6.0,0.0,9.0,0.0,9.0,1.0,1.0,1.0,4.0,17.0,22.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,4.0,1.0,4.0,5.0,0.0,0.0,2.0,0.0,9.0,24.0,4.0,2.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,38.0,3.0,0.0,3.0,3.0,8.0,3.0,6.0,0.0,3.0,3.0,35.0,0.0,0.0,40.0,0.0,2.0,5.0,6.0,1.0,0.0,0.0,0.0,96.0,1.0,0.0,4.0,27.0,5.0,5.0,0.0,10.0,0.0,56.0,0.0,0.0,2.0,1.0,2.0,1.0,22.0,0.0,5.0,1.0,8.0,0.0,3.0,11.0,0.0,1.0,2.0,49.0
2011-32,13.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,5.0,17.0,8.0,8.0,8.0,0.0,29.0,2.0,1.0,0.0,0.0,8.0,8.0,1.0,7.0,1.0,6.0,8.0,1.0,0.0,5.0,1.0,3.0,26.0,6.0,2.0,13.0,2.0,7.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,13.0,50.0,4.0,2.0,5.0,3.0,5.0,8.0,5.0,0.0,3.0,4.0,58.0,0.0,0.0,43.0,0.0,2.0,8.0,14.0,3.0,0.0,0.0,0.0,100.0,2.0,2.0,11.0,31.0,4.0,13.0,5.0,12.0,0.0,57.0,0.0,0.0,1.0,1.0,7.0,4.0,34.0,1.0,5.0,1.0,7.0,6.0,7.0,12.0,2.0,2.0,1.0,50.0
2011-33,13.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,5.0,17.0,8.0,8.0,8.0,0.0,29.0,2.0,1.0,0.0,0.0,8.0,8.0,1.0,7.0,1.0,6.0,8.0,1.0,0.0,5.0,1.0,3.0,26.0,6.0,2.0,13.0,2.0,7.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,13.0,50.0,4.0,2.0,5.0,3.0,5.0,8.0,5.0,0.0,3.0,4.0,58.0,0.0,0.0,43.0,0.0,2.0,8.0,14.0,3.0,0.0,0.0,0.0,100.0,2.0,2.0,11.0,31.0,4.0,13.0,5.0,12.0,0.0,57.0,0.0,0.0,1.0,1.0,7.0,4.0,34.0,1.0,5.0,1.0,7.0,6.0,7.0,12.0,2.0,2.0,1.0,50.0
2011-34,13.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,5.0,17.0,8.0,8.0,8.0,0.0,29.0,2.0,1.0,0.0,0.0,8.0,8.0,1.0,7.0,1.0,6.0,8.0,1.0,0.0,5.0,1.0,3.0,26.0,6.0,2.0,13.0,2.0,7.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,13.0,50.0,4.0,2.0,5.0,3.0,5.0,8.0,5.0,0.0,3.0,4.0,58.0,0.0,0.0,43.0,0.0,2.0,8.0,14.0,3.0,0.0,0.0,0.0,100.0,2.0,2.0,11.0,31.0,4.0,13.0,5.0,12.0,0.0,57.0,0.0,0.0,1.0,1.0,7.0,4.0,34.0,1.0,5.0,1.0,7.0,6.0,7.0,12.0,2.0,2.0,1.0,50.0
2011-35,13.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,5.0,17.0,8.0,8.0,8.0,0.0,29.0,2.0,1.0,0.0,0.0,8.0,8.0,1.0,7.0,1.0,6.0,8.0,1.0,0.0,5.0,1.0,3.0,26.0,6.0,2.0,13.0,2.0,7.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,13.0,50.0,4.0,2.0,5.0,3.0,5.0,8.0,5.0,0.0,3.0,4.0,58.0,0.0,0.0,43.0,0.0,2.0,8.0,14.0,3.0,0.0,0.0,0.0,100.0,2.0,2.0,11.0,31.0,4.0,13.0,5.0,12.0,0.0,57.0,0.0,0.0,1.0,1.0,7.0,4.0,34.0,1.0,5.0,1.0,7.0,6.0,7.0,12.0,2.0,2.0,1.0,50.0
2011-36,20.0,25.0,8.0,8.0,0.0,0.0,2.0,2.0,7.0,29.0,24.0,16.0,8.0,0.0,38.0,3.0,3.0,0.0,0.0,12.0,9.0,1.0,8.0,2.0,9.0,16.0,1.0,1.0,7.0,2.0,2.0,30.0,3.0,7.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,32.0,36.0,8.0,0.0,7.0,5.0,5.0,10.0,9.0,3.0,3.0,6.0,53.0,0.0,0.0,46.0,0.0,4.0,8.0,26.0,3.0,0.0,0.0,0.0,84.0,3.0,1.0,10.0,43.0,5.0,8.0,0.0,14.0,0.0,57.0,0.0,0.0,4.0,1.0,12.0,6.0,36.0,0.0,4.0,2.0,9.0,8.0,13.0,14.0,1.0,4.0,0.0,70.0
2011-37,20.0,25.0,8.0,8.0,0.0,0.0,2.0,2.0,7.0,29.0,24.0,16.0,8.0,0.0,38.0,3.0,3.0,0.0,0.0,12.0,9.0,1.0,8.0,2.0,9.0,16.0,1.0,1.0,7.0,2.0,2.0,30.0,3.0,7.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,32.0,36.0,8.0,0.0,7.0,5.0,5.0,10.0,9.0,3.0,3.0,6.0,53.0,0.0,0.0,46.0,0.0,4.0,8.0,26.0,3.0,0.0,0.0,0.0,84.0,3.0,1.0,10.0,43.0,5.0,8.0,0.0,14.0,0.0,57.0,0.0,0.0,4.0,1.0,12.0,6.0,36.0,0.0,4.0,2.0,9.0,8.0,13.0,14.0,1.0,4.0,0.0,70.0
2011-38,20.0,25.0,8.0,8.0,0.0,0.0,2.0,2.0,7.0,29.0,24.0,16.0,8.0,0.0,38.0,3.0,3.0,0.0,0.0,12.0,9.0,1.0,8.0,2.0,9.0,16.0,1.0,1.0,7.0,2.0,2.0,30.0,3.0,7.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,32.0,36.0,8.0,0.0,7.0,5.0,5.0,10.0,9.0,3.0,3.0,6.0,53.0,0.0,0.0,46.0,0.0,4.0,8.0,26.0,3.0,0.0,0.0,0.0,84.0,3.0,1.0,10.0,43.0,5.0,8.0,0.0,14.0,0.0,57.0,0.0,0.0,4.0,1.0,12.0,6.0,36.0,0.0,4.0,2.0,9.0,8.0,13.0,14.0,1.0,4.0,0.0,70.0
2011-39,20.0,25.0,8.0,8.0,0.0,0.0,2.0,2.0,7.0,29.0,24.0,16.0,8.0,0.0,38.0,3.0,3.0,0.0,0.0,12.0,9.0,1.0,8.0,2.0,9.0,16.0,1.0,1.0,7.0,2.0,2.0,30.0,3.0,7.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,32.0,36.0,8.0,0.0,7.0,5.0,5.0,10.0,9.0,3.0,3.0,6.0,53.0,0.0,0.0,46.0,0.0,4.0,8.0,26.0,3.0,0.0,0.0,0.0,84.0,3.0,1.0,10.0,43.0,5.0,8.0,0.0,14.0,0.0,57.0,0.0,0.0,4.0,1.0,12.0,6.0,36.0,0.0,4.0,2.0,9.0,8.0,13.0,14.0,1.0,4.0,0.0,70.0
2011-40,15.0,8.0,8.0,0.0,17.0,2.0,2.0,5.0,6.0,20.0,16.0,0.0,12.0,0.0,43.0,3.0,2.0,0.0,0.0,11.0,10.0,1.0,8.0,1.0,10.0,17.0,2.0,1.0,4.0,2.0,7.0,29.0,7.0,5.0,14.0,9.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,14.0,39.0,7.0,0.0,9.0,0.0,7.0,11.0,4.0,0.0,0.0,9.0,56.0,0.0,0.0,51.0,0.0,3.0,9.0,14.0,2.0,0.0,0.0,0.0,72.0,3.0,1.0,15.0,32.0,11.0,12.0,2.0,11.0,0.0,59.0,0.0,0.0,2.0,1.0,6.0,6.0,46.0,1.0,7.0,3.0,14.0,3.0,11.0,17.0,2.0,4.0,1.0,60.0
2011-41,15.0,8.0,8.0,0.0,17.0,2.0,2.0,5.0,6.0,20.0,16.0,0.0,12.0,0.0,43.0,3.0,2.0,0.0,0.0,11.0,10.0,1.0,8.0,1.0,10.0,17.0,2.0,1.0,4.0,2.0,7.0,29.0,7.0,5.0,14.0,9.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,14.0,39.0,7.0,0.0,9.0,0.0,7.0,11.0,4.0,0.0,0.0,9.0,56.0,0.0,0.0,51.0,0.0,3.0,9.0,14.0,2.0,0.0,0.0,0.0,72.0,3.0,1.0,15.0,32.0,11.0,12.0,2.0,11.0,0.0,59.0,0.0,0.0,2.0,1.0,6.0,6.0,46.0,1.0,7.0,3.0,14.0,3.0,11.0,17.0,2.0,4.0,1.0,60.0
2011-42,15.0,8.0,8.0,0.0,17.0,2.0,2.0,5.0,6.0,20.0,16.0,0.0,12.0,0.0,43.0,3.0,2.0,0.0,0.0,11.0,10.0,1.0,8.0,1.0,10.0,17.0,2.0,1.0,4.0,2.0,7.0,29.0,7.0,5.0,14.0,9.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,14.0,39.0,7.0,0.0,9.0,0.0,7.0,11.0,4.0,0.0,0.0,9.0,56.0,0.0,0.0,51.0,0.0,3.0,9.0,14.0,2.0,0.0,0.0,0.0,72.0,3.0,1.0,15.0,32.0,11.0,12.0,2.0,11.0,0.0,59.0,0.0,0.0,2.0,1.0,6.0,6.0,46.0,1.0,7.0,3.0,14.0,3.0,11.0,17.0,2.0,4.0,1.0,60.0
2011-43,15.0,8.0,8.0,0.0,17.0,2.0,2.0,5.0,6.0,20.0,16.0,0.0,12.0,0.0,43.0,3.0,2.0,0.0,0.0,11.0,10.0,1.0,8.0,1.0,10.0,17.0,2.0,1.0,4.0,2.0,7.0,29.0,7.0,5.0,14.0,9.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,14.0,39.0,7.0,0.0,9.0,0.0,7.0,11.0,4.0,0.0,0.0,9.0,56.0,0.0,0.0,51.0,0.0,3.0,9.0,14.0,2.0,0.0,0.0,0.0,72.0,3.0,1.0,15.0,32.0,11.0,12.0,2.0,11.0,0.0,59.0,0.0,0.0,2.0,1.0,6.0,6.0,46.0,1.0,7.0,3.0,14.0,3.0,11.0,17.0,2.0,4.0,1.0,60.0
2011-44,15.0,8.0,8.0,0.0,17.0,2.0,2.0,5.0,6.0,20.0,16.0,0.0,12.0,0.0,43.0,3.0,2.0,0.0,0.0,11.0,10.0,1.0,8.0,1.0,10.0,17.0,2.0,1.0,4.0,2.0,7.0,29.0,7.0,5.0,14.0,9.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,14.0,39.0,7.0,0.0,9.0,0.0,7.0,11.0,4.0,0.0,0.0,9.0,56.0,0.0,0.0,51.0,0.0,3.0,9.0,14.0,2.0,0.0,0.0,0.0,72.0,3.0,1.0,15.0,32.0,11.0,12.0,2.0,11.0,0.0,59.0,0.0,0.0,2.0,1.0,6.0,6.0,46.0,1.0,7.0,3.0,14.0,3.0,11.0,17.0,2.0,4.0,1.0,60.0
2011-45,15.0,0.0,9.0,9.0,26.0,1.0,1.0,3.0,3.0,8.0,38.0,13.0,25.0,1.0,43.0,4.0,2.0,0.0,0.0,13.0,12.0,1.0,12.0,1.0,13.0,24.0,1.0,0.0,8.0,2.0,6.0,36.0,4.0,3.0,27.0,12.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,7.0,36.0,4.0,3.0,13.0,5.0,0.0,9.0,15.0,0.0,6.0,9.0,40.0,0.0,0.0,58.0,0.0,5.0,8.0,10.0,2.0,0.0,0.0,0.0,69.0,6.0,2.0,11.0,34.0,7.0,17.0,2.0,7.0,0.0,61.0,0.0,0.0,2.0,1.0,3.0,12.0,45.0,0.0,12.0,2.0,17.0,9.0,17.0,19.0,1.0,5.0,4.0,57.0
2011-46,15.0,0.0,9.0,9.0,26.0,1.0,1.0,3.0,3.0,8.0,38.0,13.0,25.0,1.0,43.0,4.0,2.0,0.0,0.0,13.0,12.0,1.0,12.0,1.0,13.0,24.0,1.0,0.0,8.0,2.0,6.0,36.0,4.0,3.0,27.0,12.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,7.0,36.0,4.0,3.0,13.0,5.0,0.0,9.0,15.0,0.0,6.0,9.0,40.0,0.0,0.0,58.0,0.0,5.0,8.0,10.0,2.0,0.0,0.0,0.0,69.0,6.0,2.0,11.0,34.0,7.0,17.0,2.0,7.0,0.0,61.0,0.0,0.0,2.0,1.0,3.0,12.0,45.0,0.0,12.0,2.0,17.0,9.0,17.0,19.0,1.0,5.0,4.0,57.0
2011-47,15.0,0.0,9.0,9.0,26.0,1.0,1.0,3.0,3.0,8.0,38.0,13.0,25.0,1.0,43.0,4.0,2.0,0.0,0.0,13.0,12.0,1.0,12.0,1.0,13.0,24.0,1.0,0.0,8.0,2.0,6.0,36.0,4.0,3.0,27.0,12.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,7.0,36.0,4.0,3.0,13.0,5.0,0.0,9.0,15.0,0.0,6.0,9.0,40.0,0.0,0.0,58.0,0.0,5.0,8.0,10.0,2.0,0.0,0.0,0.0,69.0,6.0,2.0,11.0,34.0,7.0,17.0,2.0,7.0,0.0,61.0,0.0,0.0,2.0,1.0,3.0,12.0,45.0,0.0,12.0,2.0,17.0,9.0,17.0,19.0,1.0,5.0,4.0,57.0
2011-48,15.0,0.0,9.0,9.0,26.0,1.0,1.0,3.0,3.0,8.0,38.0,13.0,25.0,1.0,43.0,4.0,2.0,0.0,0.0,13.0,12.0,1.0,12.0,1.0,13.0,24.0,1.0,0.0,8.0,2.0,6.0,36.0,4.0,3.0,27.0,12.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,7.0,36.0,4.0,3.0,13.0,5.0,0.0,9.0,15.0,0.0,6.0,9.0,40.0,0.0,0.0,58.0,0.0,5.0,8.0,10.0,2.0,0.0,0.0,0.0,69.0,6.0,2.0,11.0,34.0,7.0,17.0,2.0,7.0,0.0,61.0,0.0,0.0,2.0,1.0,3.0,12.0,45.0,0.0,12.0,2.0,17.0,9.0,17.0,19.0,1.0,5.0,4.0,57.0
2011-49,15.0,0.0,21.0,10.0,31.0,2.0,3.0,3.0,7.0,31.0,26.0,10.0,20.0,0.0,57.0,4.0,5.0,0.0,0.0,13.0,16.0,1.0,14.0,2.0,15.0,21.0,0.0,1.0,9.0,0.0,4.0,35.0,9.0,9.0,36.0,10.0,9.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,1.0,53.0,5.0,0.0,15.0,6.0,15.0,3.0,11.0,5.0,4.0,13.0,68.0,0.0,0.0,54.0,0.0,5.0,15.0,5.0,5.0,0.0,0.0,0.0,97.0,5.0,2.0,18.0,42.0,15.0,14.0,6.0,15.0,0.0,56.0,0.0,1.0,2.0,2.0,10.0,8.0,65.0,0.0,6.0,3.0,28.0,15.0,15.0,19.0,3.0,7.0,3.0,69.0
2011-50,15.0,0.0,21.0,10.0,31.0,2.0,3.0,3.0,7.0,31.0,26.0,10.0,20.0,0.0,57.0,4.0,5.0,0.0,0.0,13.0,16.0,1.0,14.0,2.0,15.0,21.0,0.0,1.0,9.0,0.0,4.0,35.0,9.0,9.0,36.0,10.0,9.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,1.0,53.0,5.0,0.0,15.0,6.0,15.0,3.0,11.0,5.0,4.0,13.0,68.0,0.0,0.0,54.0,0.0,5.0,15.0,5.0,5.0,0.0,0.0,0.0,97.0,5.0,2.0,18.0,42.0,15.0,14.0,6.0,15.0,0.0,56.0,0.0,1.0,2.0,2.0,10.0,8.0,65.0,0.0,6.0,3.0,28.0,15.0,15.0,19.0,3.0,7.0,3.0,69.0
2011-51,15.0,0.0,21.0,10.0,31.0,2.0,3.0,3.0,7.0,31.0,26.0,10.0,20.0,0.0,57.0,4.0,5.0,0.0,0.0,13.0,16.0,1.0,14.0,2.0,15.0,21.0,0.0,1.0,9.0,0.0,4.0,35.0,9.0,9.0,36.0,10.0,9.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,1.0,53.0,5.0,0.0,15.0,6.0,15.0,3.0,11.0,5.0,4.0,13.0,68.0,0.0,0.0,54.0,0.0,5.0,15.0,5.0,5.0,0.0,0.0,0.0,97.0,5.0,2.0,18.0,42.0,15.0,14.0,6.0,15.0,0.0,56.0,0.0,1.0,2.0,2.0,10.0,8.0,65.0,0.0,6.0,3.0,28.0,15.0,15.0,19.0,3.0,7.0,3.0,69.0
2011-52,15.0,0.0,21.0,10.0,31.0,2.0,3.0,3.0,7.0,31.0,26.0,10.0,20.0,0.0,57.0,4.0,5.0,0.0,0.0,13.0,16.0,1.0,14.0,2.0,15.0,21.0,0.0,1.0,9.0,0.0,4.0,35.0,9.0,9.0,36.0,10.0,9.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,1.0,53.0,5.0,0.0,15.0,6.0,15.0,3.0,11.0,5.0,4.0,13.0,68.0,0.0,0.0,54.0,0.0,5.0,15.0,5.0,5.0,0.0,0.0,0.0,97.0,5.0,2.0,18.0,42.0,15.0,14.0,6.0,15.0,0.0,56.0,0.0,1.0,2.0,2.0,10.0,8.0,65.0,0.0,6.0,3.0,28.0,15.0,15.0,19.0,3.0,7.0,3.0,69.0
2012-01,8.0,0.0,8.0,8.0,24.0,0.0,1.0,4.0,3.0,23.0,51.0,0.0,0.0,0.0,39.0,3.0,2.0,0.0,0.0,7.0,8.0,0.0,9.0,1.0,7.0,9.0,0.0,1.0,3.0,1.0,3.0,29.0,3.0,4.0,18.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,57.0,9.0,2.0,9.0,0.0,8.0,8.0,5.0,3.0,3.0,15.0,65.0,0.0,0.0,49.0,0.0,4.0,6.0,3.0,3.0,0.0,0.0,0.0,82.0,3.0,2.0,4.0,34.0,6.0,9.0,2.0,6.0,0.0,66.0,0.0,0.0,1.0,1.0,3.0,5.0,43.0,0.0,7.0,2.0,2.0,2.0,11.0,8.0,0.0,5.0,2.0,74.0
