date,flu,treating flu,medicine for the flu,high fever,is the flu contagious,get over the flu,medicine for flu,how to get rid of the flu,fever cough,pneumonia,fever flu,flu type a,normal body,signs of flu,symptoms of the flu,cold or flu,stomach flu,flu 2018,cold versus flu,incubation period for flu,how long flu,treating the flu,flu treatments,flu complications,flu contagious,contagious flu,how to treat flu,flu fever,symptoms of bronchitis,cure the flu,flu vs cold,flu contagious period,bronchitis,flu test,signs of the flu,the flu virus,flu cough,treat flu,ear thermometer,taking temperature,treatment for flu,over the counter flu,reduce a fever,flu and cold,fight the flu,flu vs. cold,cure flu,human temperature,how to treat the flu,flu length,remedies for flu,how long does flu last,break a fever,flu shots,symptoms of flu,treat the flu,flu headache,flu report,incubation period for the flu,influenza a and b,how long is the flu contagious,normal body temperature,tamiflu,flu germs,flu lasts,thermoscan,flu treatment,is flu contagious,flu care,flu children,swine flu,cold vs flu,flu like symptoms,flu recovery,flu versus cold,exposed to flu,body temperature,influenza type a,flu medicine,symptoms,flu texas,the flu symptoms,flu shot,flu or cold,the flu,cold vs. flu,flu a symptoms,flu in children,do i have the flu,i have the flu,influenza incubation period,flu season,oscillococcinum,what is the flu,low body,remedies for the flu
2011-20,3.0,0.0,0.0,39.0,3.0,0.0,4.0,3.0,13.0,22.0,1.0,0.0,3.0,1.0,2.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,19.0,2.0,2.0,2.0,2.0,8.0,11.0,11.0,0.0,2.0,4.0,5.0,0.0,0.0,12.0,36.0,0.0,0.0,0.0,4.0,9.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,1.0,3.0,0.0,0.0,0.0,45.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,22.0,0.0
2011-21,3.0,0.0,0.0,39.0,3.0,0.0,4.0,3.0,13.0,22.0,1.0,0.0,3.0,1.0,2.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,19.0,2.0,2.0,2.0,2.0,8.0,11.0,11.0,0.0,2.0,4.0,5.0,0.0,0.0,12.0,36.0,0.0,0.0,0.0,4.0,9.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,1.0,3.0,0.0,0.0,0.0,45.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,22.0,0.0
2011-22,3.0,0.0,0.0,39.0,3.0,0.0,4.0,3.0,13.0,22.0,1.0,0.0,3.0,1.0,2.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,19.0,2.0,2.0,2.0,2.0,8.0,11.0,11.0,0.0,2.0,4.0,5.0,0.0,0.0,12.0,36.0,0.0,0.0,0.0,4.0,9.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,1.0,3.0,0.0,0.0,0.0,45.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,22.0,0.0
2011-23,2.0,3.0,3.0,39.0,0.0,0.0,3.0,0.0,6.0,22.0,1.0,0.0,4.0,2.0,2.0,4.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,18.0,0.0,4.0,2.0,2.0,10.0,16.0,13.0,0.0,0.0,2.0,6.0,0.0,0.0,15.0,27.0,0.0,2.0,0.0,3.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,60.0,0.0,0.0,81.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,7.0,25.0,0.0
2011-24,2.0,3.0,3.0,39.0,0.0,0.0,3.0,0.0,6.0,22.0,1.0,0.0,4.0,2.0,2.0,4.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,18.0,0.0,4.0,2.0,2.0,10.0,16.0,13.0,0.0,0.0,2.0,6.0,0.0,0.0,15.0,27.0,0.0,2.0,0.0,3.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,60.0,0.0,0.0,81.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,7.0,25.0,0.0
2011-25,2.0,3.0,3.0,39.0,0.0,0.0,3.0,0.0,6.0,22.0,1.0,0.0,4.0,2.0,2.0,4.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,18.0,0.0,4.0,2.0,2.0,10.0,16.0,13.0,0.0,0.0,2.0,6.0,0.0,0.0,15.0,27.0,0.0,2.0,0.0,3.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,60.0,0.0,0.0,81.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,7.0,25.0,0.0
2011-26,2.0,3.0,3.0,39.0,0.0,0.0,3.0,0.0,6.0,22.0,1.0,0.0,4.0,2.0,2.0,4.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,18.0,0.0,4.0,2.0,2.0,10.0,16.0,13.0,0.0,0.0,2.0,6.0,0.0,0.0,15.0,27.0,0.0,2.0,0.0,3.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,60.0,0.0,0.0,81.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,7.0,25.0,0.0
2011-27,4.0,0.0,3.0,37.0,0.0,0.0,0.0,4.0,7.0,23.0,1.0,0.0,4.0,3.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,4.0,2.0,10.0,26.0,8.0,10.0,2.0,3.0,3.0,0.0,0.0,8.0,38.0,8.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,50.0,0.0,0.0,86.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0,8.0,26.0,2.0
2011-28,4.0,0.0,3.0,37.0,0.0,0.0,0.0,4.0,7.0,23.0,1.0,0.0,4.0,3.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,4.0,2.0,10.0,26.0,8.0,10.0,2.0,3.0,3.0,0.0,0.0,8.0,38.0,8.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,50.0,0.0,0.0,86.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0,8.0,26.0,2.0
2011-29,4.0,0.0,3.0,37.0,0.0,0.0,0.0,4.0,7.0,23.0,1.0,0.0,4.0,3.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,4.0,2.0,10.0,26.0,8.0,10.0,2.0,3.0,3.0,0.0,0.0,8.0,38.0,8.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,50.0,0.0,0.0,86.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0,8.0,26.0,2.0
2011-30,4.0,0.0,3.0,37.0,0.0,0.0,0.0,4.0,7.0,23.0,1.0,0.0,4.0,3.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,4.0,2.0,10.0,26.0,8.0,10.0,2.0,3.0,3.0,0.0,0.0,8.0,38.0,8.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,50.0,0.0,0.0,86.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0,8.0,26.0,2.0
2011-31,4.0,0.0,3.0,37.0,0.0,0.0,0.0,4.0,7.0,23.0,1.0,0.0,4.0,3.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,4.0,2.0,10.0,26.0,8.0,10.0,2.0,3.0,3.0,0.0,0.0,8.0,38.0,8.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,50.0,0.0,0.0,86.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0,8.0,26.0,2.0
2011-32,10.0,3.0,0.0,41.0,3.0,0.0,5.0,5.0,18.0,33.0,2.0,0.0,5.0,2.0,9.0,3.0,28.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,3.0,0.0,0.0,0.0,28.0,3.0,5.0,4.0,7.0,12.0,15.0,5.0,10.0,5.0,0.0,12.0,2.0,0.0,11.0,51.0,0.0,0.0,2.0,5.0,3.0,25.0,10.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,7.0,9.0,9.0,4.0,6.0,2.0,2.0,0.0,0.0,1.0,55.0,0.0,0.0,91.0,0.0,1.0,11.0,0.0,7.0,0.0,9.0,2.0,2.0,1.0,0.0,7.0,1.0,14.0,28.0,2.0
2011-33,10.0,3.0,0.0,41.0,3.0,0.0,5.0,5.0,18.0,33.0,2.0,0.0,5.0,2.0,9.0,3.0,28.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,3.0,0.0,0.0,0.0,28.0,3.0,5.0,4.0,7.0,12.0,15.0,5.0,10.0,5.0,0.0,12.0,2.0,0.0,11.0,51.0,0.0,0.0,2.0,5.0,3.0,25.0,10.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,7.0,9.0,9.0,4.0,6.0,2.0,2.0,0.0,0.0,1.0,55.0,0.0,0.0,91.0,0.0,1.0,11.0,0.0,7.0,0.0,9.0,2.0,2.0,1.0,0.0,7.0,1.0,14.0,28.0,2.0
2011-34,10.0,3.0,0.0,41.0,3.0,0.0,5.0,5.0,18.0,33.0,2.0,0.0,5.0,2.0,9.0,3.0,28.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,3.0,0.0,0.0,0.0,28.0,3.0,5.0,4.0,7.0,12.0,15.0,5.0,10.0,5.0,0.0,12.0,2.0,0.0,11.0,51.0,0.0,0.0,2.0,5.0,3.0,25.0,10.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,7.0,9.0,9.0,4.0,6.0,2.0,2.0,0.0,0.0,1.0,55.0,0.0,0.0,91.0,0.0,1.0,11.0,0.0,7.0,0.0,9.0,2.0,2.0,1.0,0.0,7.0,1.0,14.0,28.0,2.0
2011-35,10.0,3.0,0.0,41.0,3.0,0.0,5.0,5.0,18.0,33.0,2.0,0.0,5.0,2.0,9.0,3.0,28.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,3.0,0.0,0.0,0.0,28.0,3.0,5.0,4.0,7.0,12.0,15.0,5.0,10.0,5.0,0.0,12.0,2.0,0.0,11.0,51.0,0.0,0.0,2.0,5.0,3.0,25.0,10.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,7.0,9.0,9.0,4.0,6.0,2.0,2.0,0.0,0.0,1.0,55.0,0.0,0.0,91.0,0.0,1.0,11.0,0.0,7.0,0.0,9.0,2.0,2.0,1.0,0.0,7.0,1.0,14.0,28.0,2.0
2011-36,15.0,2.0,2.0,35.0,4.0,5.0,5.0,0.0,10.0,38.0,3.0,0.0,5.0,4.0,9.0,2.0,33.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,13.0,4.0,0.0,0.0,0.0,32.0,4.0,0.0,7.0,2.0,5.0,9.0,16.0,5.0,0.0,5.0,12.0,3.0,0.0,14.0,34.0,13.0,3.0,1.0,10.0,3.0,26.0,9.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,11.0,9.0,3.0,6.0,1.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,80.0,0.0,2.0,19.0,0.0,8.0,0.0,12.0,3.0,0.0,3.0,0.0,4.0,4.0,13.0,34.0,0.0
2011-37,15.0,2.0,2.0,35.0,4.0,5.0,5.0,0.0,10.0,38.0,3.0,0.0,5.0,4.0,9.0,2.0,33.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,13.0,4.0,0.0,0.0,0.0,32.0,4.0,0.0,7.0,2.0,5.0,9.0,16.0,5.0,0.0,5.0,12.0,3.0,0.0,14.0,34.0,13.0,3.0,1.0,10.0,3.0,26.0,9.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,11.0,9.0,3.0,6.0,1.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,80.0,0.0,2.0,19.0,0.0,8.0,0.0,12.0,3.0,0.0,3.0,0.0,4.0,4.0,13.0,34.0,0.0
2011-38,15.0,2.0,2.0,35.0,4.0,5.0,5.0,0.0,10.0,38.0,3.0,0.0,5.0,4.0,9.0,2.0,33.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,13.0,4.0,0.0,0.0,0.0,32.0,4.0,0.0,7.0,2.0,5.0,9.0,16.0,5.0,0.0,5.0,12.0,3.0,0.0,14.0,34.0,13.0,3.0,1.0,10.0,3.0,26.0,9.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,11.0,9.0,3.0,6.0,1.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,80.0,0.0,2.0,19.0,0.0,8.0,0.0,12.0,3.0,0.0,3.0,0.0,4.0,4.0,13.0,34.0,0.0
2011-39,15.0,2.0,2.0,35.0,4.0,5.0,5.0,0.0,10.0,38.0,3.0,0.0,5.0,4.0,9.0,2.0,33.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,13.0,4.0,0.0,0.0,0.0,32.0,4.0,0.0,7.0,2.0,5.0,9.0,16.0,5.0,0.0,5.0,12.0,3.0,0.0,14.0,34.0,13.0,3.0,1.0,10.0,3.0,26.0,9.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,11.0,9.0,3.0,6.0,1.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,80.0,0.0,2.0,19.0,0.0,8.0,0.0,12.0,3.0,0.0,3.0,0.0,4.0,4.0,13.0,34.0,0.0
2011-40,10.0,2.0,2.0,50.0,4.0,5.0,6.0,2.0,20.0,40.0,2.0,0.0,4.0,5.0,8.0,2.0,39.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,7.0,8.0,0.0,0.0,0.0,40.0,6.0,8.0,2.0,4.0,7.0,14.0,23.0,5.0,1.0,1.0,14.0,1.0,0.0,20.0,40.0,0.0,0.0,7.0,6.0,7.0,10.0,9.0,1.0,2.0,6.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,4.0,8.0,4.0,4.0,4.0,7.0,2.0,5.0,0.0,0.0,0.0,54.0,0.0,0.0,66.0,0.0,1.0,8.0,0.0,9.0,0.0,12.0,8.0,0.0,2.0,1.0,5.0,3.0,10.0,34.0,2.0
2011-41,10.0,2.0,2.0,50.0,4.0,5.0,6.0,2.0,20.0,40.0,2.0,0.0,4.0,5.0,8.0,2.0,39.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,7.0,8.0,0.0,0.0,0.0,40.0,6.0,8.0,2.0,4.0,7.0,14.0,23.0,5.0,1.0,1.0,14.0,1.0,0.0,20.0,40.0,0.0,0.0,7.0,6.0,7.0,10.0,9.0,1.0,2.0,6.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,4.0,8.0,4.0,4.0,4.0,7.0,2.0,5.0,0.0,0.0,0.0,54.0,0.0,0.0,66.0,0.0,1.0,8.0,0.0,9.0,0.0,12.0,8.0,0.0,2.0,1.0,5.0,3.0,10.0,34.0,2.0
2011-42,10.0,2.0,2.0,50.0,4.0,5.0,6.0,2.0,20.0,40.0,2.0,0.0,4.0,5.0,8.0,2.0,39.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,7.0,8.0,0.0,0.0,0.0,40.0,6.0,8.0,2.0,4.0,7.0,14.0,23.0,5.0,1.0,1.0,14.0,1.0,0.0,20.0,40.0,0.0,0.0,7.0,6.0,7.0,10.0,9.0,1.0,2.0,6.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,4.0,8.0,4.0,4.0,4.0,7.0,2.0,5.0,0.0,0.0,0.0,54.0,0.0,0.0,66.0,0.0,1.0,8.0,0.0,9.0,0.0,12.0,8.0,0.0,2.0,1.0,5.0,3.0,10.0,34.0,2.0
2011-43,10.0,2.0,2.0,50.0,4.0,5.0,6.0,2.0,20.0,40.0,2.0,0.0,4.0,5.0,8.0,2.0,39.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,7.0,8.0,0.0,0.0,0.0,40.0,6.0,8.0,2.0,4.0,7.0,14.0,23.0,5.0,1.0,1.0,14.0,1.0,0.0,20.0,40.0,0.0,0.0,7.0,6.0,7.0,10.0,9.0,1.0,2.0,6.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,4.0,8.0,4.0,4.0,4.0,7.0,2.0,5.0,0.0,0.0,0.0,54.0,0.0,0.0,66.0,0.0,1.0,8.0,0.0,9.0,0.0,12.0,8.0,0.0,2.0,1.0,5.0,3.0,10.0,34.0,2.0
2011-44,10.0,2.0,2.0,50.0,4.0,5.0,6.0,2.0,20.0,40.0,2.0,0.0,4.0,5.0,8.0,2.0,39.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,7.0,8.0,0.0,0.0,0.0,40.0,6.0,8.0,2.0,4.0,7.0,14.0,23.0,5.0,1.0,1.0,14.0,1.0,0.0,20.0,40.0,0.0,0.0,7.0,6.0,7.0,10.0,9.0,1.0,2.0,6.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,4.0,8.0,4.0,4.0,4.0,7.0,2.0,5.0,0.0,0.0,0.0,54.0,0.0,0.0,66.0,0.0,1.0,8.0,0.0,9.0,0.0,12.0,8.0,0.0,2.0,1.0,5.0,3.0,10.0,34.0,2.0
2011-45,8.0,0.0,4.0,50.0,15.0,0.0,5.0,5.0,19.0,45.0,2.0,0.0,4.0,6.0,7.0,3.0,33.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,6.0,2.0,8.0,7.0,0.0,1.0,0.0,42.0,2.0,3.0,6.0,5.0,15.0,10.0,13.0,6.0,3.0,0.0,22.0,0.0,0.0,19.0,37.0,6.0,0.0,3.0,5.0,6.0,6.0,5.0,1.0,0.0,10.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,2.0,8.0,6.0,2.0,3.0,6.0,2.0,2.0,0.0,1.0,1.0,52.0,0.0,0.0,66.0,0.0,1.0,6.0,0.0,5.0,0.0,12.0,3.0,3.0,2.0,1.0,3.0,4.0,11.0,30.0,1.0
2011-46,8.0,0.0,4.0,50.0,15.0,0.0,5.0,5.0,19.0,45.0,2.0,0.0,4.0,6.0,7.0,3.0,33.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,6.0,2.0,8.0,7.0,0.0,1.0,0.0,42.0,2.0,3.0,6.0,5.0,15.0,10.0,13.0,6.0,3.0,0.0,22.0,0.0,0.0,19.0,37.0,6.0,0.0,3.0,5.0,6.0,6.0,5.0,1.0,0.0,10.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,2.0,8.0,6.0,2.0,3.0,6.0,2.0,2.0,0.0,1.0,1.0,52.0,0.0,0.0,66.0,0.0,1.0,6.0,0.0,5.0,0.0,12.0,3.0,3.0,2.0,1.0,3.0,4.0,11.0,30.0,1.0
2011-47,8.0,0.0,4.0,50.0,15.0,0.0,5.0,5.0,19.0,45.0,2.0,0.0,4.0,6.0,7.0,3.0,33.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,6.0,2.0,8.0,7.0,0.0,1.0,0.0,42.0,2.0,3.0,6.0,5.0,15.0,10.0,13.0,6.0,3.0,0.0,22.0,0.0,0.0,19.0,37.0,6.0,0.0,3.0,5.0,6.0,6.0,5.0,1.0,0.0,10.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,2.0,8.0,6.0,2.0,3.0,6.0,2.0,2.0,0.0,1.0,1.0,52.0,0.0,0.0,66.0,0.0,1.0,6.0,0.0,5.0,0.0,12.0,3.0,3.0,2.0,1.0,3.0,4.0,11.0,30.0,1.0
2011-48,8.0,0.0,4.0,50.0,15.0,0.0,5.0,5.0,19.0,45.0,2.0,0.0,4.0,6.0,7.0,3.0,33.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,6.0,2.0,8.0,7.0,0.0,1.0,0.0,42.0,2.0,3.0,6.0,5.0,15.0,10.0,13.0,6.0,3.0,0.0,22.0,0.0,0.0,19.0,37.0,6.0,0.0,3.0,5.0,6.0,6.0,5.0,1.0,0.0,10.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,2.0,8.0,6.0,2.0,3.0,6.0,2.0,2.0,0.0,1.0,1.0,52.0,0.0,0.0,66.0,0.0,1.0,6.0,0.0,5.0,0.0,12.0,3.0,3.0,2.0,1.0,3.0,4.0,11.0,30.0,1.0
2011-49,7.0,2.0,0.0,45.0,4.0,2.0,5.0,3.0,24.0,49.0,2.0,1.0,4.0,2.0,7.0,7.0,31.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,1.0,8.0,5.0,0.0,1.0,0.0,53.0,3.0,3.0,6.0,4.0,6.0,18.0,8.0,4.0,3.0,3.0,21.0,0.0,0.0,6.0,39.0,6.0,0.0,4.0,4.0,5.0,6.0,8.0,0.0,1.0,10.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,6.0,6.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,52.0,0.0,0.0,81.0,0.0,1.0,3.0,1.0,5.0,0.0,7.0,7.0,0.0,2.0,1.0,3.0,2.0,7.0,36.0,3.0
2011-50,7.0,2.0,0.0,45.0,4.0,2.0,5.0,3.0,24.0,49.0,2.0,1.0,4.0,2.0,7.0,7.0,31.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,1.0,8.0,5.0,0.0,1.0,0.0,53.0,3.0,3.0,6.0,4.0,6.0,18.0,8.0,4.0,3.0,3.0,21.0,0.0,0.0,6.0,39.0,6.0,0.0,4.0,4.0,5.0,6.0,8.0,0.0,1.0,10.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,6.0,6.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,52.0,0.0,0.0,81.0,0.0,1.0,3.0,1.0,5.0,0.0,7.0,7.0,0.0,2.0,1.0,3.0,2.0,7.0,36.0,3.0
2011-51,7.0,2.0,0.0,45.0,4.0,2.0,5.0,3.0,24.0,49.0,2.0,1.0,4.0,2.0,7.0,7.0,31.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,1.0,8.0,5.0,0.0,1.0,0.0,53.0,3.0,3.0,6.0,4.0,6.0,18.0,8.0,4.0,3.0,3.0,21.0,0.0,0.0,6.0,39.0,6.0,0.0,4.0,4.0,5.0,6.0,8.0,0.0,1.0,10.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,6.0,6.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,52.0,0.0,0.0,81.0,0.0,1.0,3.0,1.0,5.0,0.0,7.0,7.0,0.0,2.0,1.0,3.0,2.0,7.0,36.0,3.0
2011-52,7.0,2.0,0.0,45.0,4.0,2.0,5.0,3.0,24.0,49.0,2.0,1.0,4.0,2.0,7.0,7.0,31.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,1.0,8.0,5.0,0.0,1.0,0.0,53.0,3.0,3.0,6.0,4.0,6.0,18.0,8.0,4.0,3.0,3.0,21.0,0.0,0.0,6.0,39.0,6.0,0.0,4.0,4.0,5.0,6.0,8.0,0.0,1.0,10.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,6.0,6.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,52.0,0.0,0.0,81.0,0.0,1.0,3.0,1.0,5.0,0.0,7.0,7.0,0.0,2.0,1.0,3.0,2.0,7.0,36.0,3.0
2012-01,7.0,2.0,0.0,45.0,4.0,2.0,5.0,3.0,24.0,49.0,2.0,1.0,4.0,2.0,7.0,7.0,31.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,1.0,8.0,5.0,0.0,1.0,0.0,53.0,3.0,3.0,6.0,4.0,6.0,18.0,8.0,4.0,3.0,3.0,21.0,0.0,0.0,6.0,39.0,6.0,0.0,4.0,4.0,5.0,6.0,8.0,0.0,1.0,10.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,6.0,6.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,52.0,0.0,0.0,81.0,0.0,1.0,3.0,1.0,5.0,0.0,7.0,7.0,0.0,2.0,1.0,3.0,2.0,7.0,36.0,3.0
