date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,2018 flu,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,sc flu,symptoms of the flu,tamiflu,treatment for flu,exposed to flu,flu contagious,flu length,flu in sc,get over the flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature
2011-21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
2011-22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
2011-23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,18.0,0.0,32.0
2011-24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,18.0,0.0,32.0
2011-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,18.0,0.0,32.0
2011-26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,18.0,0.0,32.0
2011-27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,39.0
2011-28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,39.0
2011-29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,39.0
2011-30,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,39.0
2011-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,39.0
2011-32,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,7.0,3.0,3.0,0.0,8.0,0.0,0.0,0.0,13.0,33.0,0.0,13.0,2.0,32.0,0.0,0.0,0.0,23.0,0.0,0.0,26.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,9.0,76.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,66.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,16.0,16.0,0.0,0.0,79.0
2011-33,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,7.0,3.0,3.0,0.0,8.0,0.0,0.0,0.0,13.0,33.0,0.0,13.0,2.0,32.0,0.0,0.0,0.0,23.0,0.0,0.0,26.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,9.0,76.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,66.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,16.0,16.0,0.0,0.0,79.0
2011-34,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,7.0,3.0,3.0,0.0,8.0,0.0,0.0,0.0,13.0,33.0,0.0,13.0,2.0,32.0,0.0,0.0,0.0,23.0,0.0,0.0,26.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,9.0,76.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,66.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,16.0,16.0,0.0,0.0,79.0
2011-35,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,7.0,3.0,3.0,0.0,8.0,0.0,0.0,0.0,13.0,33.0,0.0,13.0,2.0,32.0,0.0,0.0,0.0,23.0,0.0,0.0,26.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,9.0,76.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,66.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,16.0,16.0,0.0,0.0,79.0
2011-36,13.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,45.0,4.0,1.0,0.0,0.0,5.0,3.0,0.0,5.0,0.0,8.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,13.0,26.0,0.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,52.0,17.0,0.0,0.0,0.0,20.0,0.0,39.0,0.0,0.0,39.0,0.0,13.0,6.0,0.0,9.0,84.0,9.0,9.0,0.0,0.0,68.0,0.0,0.0,41.0,16.0,16.0,0.0,7.0,7.0,7.0,6.0,6.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,32.0,16.0,0.0,0.0,0.0,42.0
2011-37,13.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,45.0,4.0,1.0,0.0,0.0,5.0,3.0,0.0,5.0,0.0,8.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,13.0,26.0,0.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,52.0,17.0,0.0,0.0,0.0,20.0,0.0,39.0,0.0,0.0,39.0,0.0,13.0,6.0,0.0,9.0,84.0,9.0,9.0,0.0,0.0,68.0,0.0,0.0,41.0,16.0,16.0,0.0,7.0,7.0,7.0,6.0,6.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,32.0,16.0,0.0,0.0,0.0,42.0
2011-38,13.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,45.0,4.0,1.0,0.0,0.0,5.0,3.0,0.0,5.0,0.0,8.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,13.0,26.0,0.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,52.0,17.0,0.0,0.0,0.0,20.0,0.0,39.0,0.0,0.0,39.0,0.0,13.0,6.0,0.0,9.0,84.0,9.0,9.0,0.0,0.0,68.0,0.0,0.0,41.0,16.0,16.0,0.0,7.0,7.0,7.0,6.0,6.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,32.0,16.0,0.0,0.0,0.0,42.0
2011-39,13.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,45.0,4.0,1.0,0.0,0.0,5.0,3.0,0.0,5.0,0.0,8.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,13.0,26.0,0.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,52.0,17.0,0.0,0.0,0.0,20.0,0.0,39.0,0.0,0.0,39.0,0.0,13.0,6.0,0.0,9.0,84.0,9.0,9.0,0.0,0.0,68.0,0.0,0.0,41.0,16.0,16.0,0.0,7.0,7.0,7.0,6.0,6.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,32.0,16.0,0.0,0.0,0.0,42.0
2011-40,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,93.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,9.0,32.0,0.0,9.0,0.0,0.0,60.0,0.0,17.0,84.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,4.0,3.0,0.0,0.0,14.0,0.0,7.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,57.0
2011-41,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,93.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,9.0,32.0,0.0,9.0,0.0,0.0,60.0,0.0,17.0,84.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,4.0,3.0,0.0,0.0,14.0,0.0,7.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,57.0
2011-42,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,93.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,9.0,32.0,0.0,9.0,0.0,0.0,60.0,0.0,17.0,84.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,4.0,3.0,0.0,0.0,14.0,0.0,7.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,57.0
2011-43,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,93.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,9.0,32.0,0.0,9.0,0.0,0.0,60.0,0.0,17.0,84.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,4.0,3.0,0.0,0.0,14.0,0.0,7.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,57.0
2011-44,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,93.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,9.0,32.0,0.0,9.0,0.0,0.0,60.0,0.0,17.0,84.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,4.0,3.0,0.0,0.0,14.0,0.0,7.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,57.0
2011-45,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,13.0,2.0,10.0,0.0,0.0,23.0,0.0,0.0,0.0,17.0,34.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,38.0,0.0,13.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,60.0,0.0,0.0,48.0,16.0,0.0,0.0,6.0,13.0,6.0,4.0,2.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,41.0
2011-46,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,13.0,2.0,10.0,0.0,0.0,23.0,0.0,0.0,0.0,17.0,34.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,38.0,0.0,13.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,60.0,0.0,0.0,48.0,16.0,0.0,0.0,6.0,13.0,6.0,4.0,2.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,41.0
2011-47,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,13.0,2.0,10.0,0.0,0.0,23.0,0.0,0.0,0.0,17.0,34.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,38.0,0.0,13.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,60.0,0.0,0.0,48.0,16.0,0.0,0.0,6.0,13.0,6.0,4.0,2.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,41.0
2011-48,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,13.0,2.0,10.0,0.0,0.0,23.0,0.0,0.0,0.0,17.0,34.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,38.0,0.0,13.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,60.0,0.0,0.0,48.0,16.0,0.0,0.0,6.0,13.0,6.0,4.0,2.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,41.0
2011-49,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,2.0,0.0,57.0,7.0,2.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,20.0,4.0,12.0,0.0,10.0,0.0,0.0,10.0,0.0,23.0,15.0,15.0,0.0,8.0,0.0,3.0,0.0,27.0,0.0,0.0,20.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,31.0,0.0,10.0,0.0,0.0,80.0,0.0,19.0,38.0,19.0,0.0,0.0,0.0,15.0,0.0,6.0,2.0,12.0,0.0,0.0,16.0,0.0,8.0,0.0,7.0,7.0,14.0,19.0,28.0,19.0,0.0,11.0,33.0
2011-50,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,2.0,0.0,57.0,7.0,2.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,20.0,4.0,12.0,0.0,10.0,0.0,0.0,10.0,0.0,23.0,15.0,15.0,0.0,8.0,0.0,3.0,0.0,27.0,0.0,0.0,20.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,31.0,0.0,10.0,0.0,0.0,80.0,0.0,19.0,38.0,19.0,0.0,0.0,0.0,15.0,0.0,6.0,2.0,12.0,0.0,0.0,16.0,0.0,8.0,0.0,7.0,7.0,14.0,19.0,28.0,19.0,0.0,11.0,33.0
2011-51,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,2.0,0.0,57.0,7.0,2.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,20.0,4.0,12.0,0.0,10.0,0.0,0.0,10.0,0.0,23.0,15.0,15.0,0.0,8.0,0.0,3.0,0.0,27.0,0.0,0.0,20.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,31.0,0.0,10.0,0.0,0.0,80.0,0.0,19.0,38.0,19.0,0.0,0.0,0.0,15.0,0.0,6.0,2.0,12.0,0.0,0.0,16.0,0.0,8.0,0.0,7.0,7.0,14.0,19.0,28.0,19.0,0.0,11.0,33.0
2011-52,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,2.0,0.0,57.0,7.0,2.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,20.0,4.0,12.0,0.0,10.0,0.0,0.0,10.0,0.0,23.0,15.0,15.0,0.0,8.0,0.0,3.0,0.0,27.0,0.0,0.0,20.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,31.0,0.0,10.0,0.0,0.0,80.0,0.0,19.0,38.0,19.0,0.0,0.0,0.0,15.0,0.0,6.0,2.0,12.0,0.0,0.0,16.0,0.0,8.0,0.0,7.0,7.0,14.0,19.0,28.0,19.0,0.0,11.0,33.0
2012-01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,25.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,48.0,0.0,0.0,0.0,19.0,19.0,19.0,37.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,15.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
2012-02,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,25.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,48.0,0.0,0.0,0.0,19.0,19.0,19.0,37.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,15.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
