date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu game,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,flu a symptoms,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,flu test,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,flu contagious,flu length,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature
2011-20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,34.0,11.0,0.0,0.0,0.0,1.0,25.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,0.0,3.0,14.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,20.0,0.0,3.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,93.0,4.0,0.0,4.0,16.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,23.0,0.0,2.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,43.0
2011-21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,34.0,11.0,0.0,0.0,0.0,1.0,25.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,0.0,3.0,14.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,20.0,0.0,3.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,93.0,4.0,0.0,4.0,16.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,23.0,0.0,2.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,43.0
2011-22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,34.0,11.0,0.0,0.0,0.0,1.0,25.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,0.0,3.0,14.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,20.0,0.0,3.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,93.0,4.0,0.0,4.0,16.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,23.0,0.0,2.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,43.0
2011-23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,8.0,40.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,25.0,6.0,0.0,0.0,0.0,8.0,0.0,4.0,38.0,0.0,0.0,19.0,0.0,5.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,5.0,3.0,0.0,7.0,0.0,4.0,0.0,2.0,0.0,16.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,51.0
2011-24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,8.0,40.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,25.0,6.0,0.0,0.0,0.0,8.0,0.0,4.0,38.0,0.0,0.0,19.0,0.0,5.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,5.0,3.0,0.0,7.0,0.0,4.0,0.0,2.0,0.0,16.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,51.0
2011-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,8.0,40.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,25.0,6.0,0.0,0.0,0.0,8.0,0.0,4.0,38.0,0.0,0.0,19.0,0.0,5.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,5.0,3.0,0.0,7.0,0.0,4.0,0.0,2.0,0.0,16.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,51.0
2011-26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,8.0,40.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,25.0,6.0,0.0,0.0,0.0,8.0,0.0,4.0,38.0,0.0,0.0,19.0,0.0,5.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,5.0,3.0,0.0,7.0,0.0,4.0,0.0,2.0,0.0,16.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,51.0
2011-27,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,3.0,13.0,51.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,55.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,28.0,0.0,0.0,38.0,0.0,2.0,4.0,2.0,4.0,6.0,13.0,0.0,0.0,0.0,0.0,92.0,2.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,3.0,51.0
2011-28,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,3.0,13.0,51.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,55.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,28.0,0.0,0.0,38.0,0.0,2.0,4.0,2.0,4.0,6.0,13.0,0.0,0.0,0.0,0.0,92.0,2.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,3.0,51.0
2011-29,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,3.0,13.0,51.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,55.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,28.0,0.0,0.0,38.0,0.0,2.0,4.0,2.0,4.0,6.0,13.0,0.0,0.0,0.0,0.0,92.0,2.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,3.0,51.0
2011-30,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,3.0,13.0,51.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,55.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,28.0,0.0,0.0,38.0,0.0,2.0,4.0,2.0,4.0,6.0,13.0,0.0,0.0,0.0,0.0,92.0,2.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,3.0,51.0
2011-31,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,3.0,13.0,51.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,55.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,28.0,0.0,0.0,38.0,0.0,2.0,4.0,2.0,4.0,6.0,13.0,0.0,0.0,0.0,0.0,92.0,2.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,3.0,51.0
2011-32,9.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,11.0,0.0,0.0,0.0,2.0,27.0,1.0,1.0,0.0,0.0,7.0,1.0,2.0,0.0,1.0,6.0,2.0,4.0,0.0,3.0,3.0,0.0,16.0,45.0,6.0,8.0,11.0,22.0,0.0,0.0,0.0,11.0,11.0,5.0,0.0,31.0,6.0,6.0,9.0,0.0,4.0,8.0,0.0,28.0,0.0,0.0,0.0,0.0,9.0,2.0,9.0,4.0,13.0,26.0,4.0,0.0,0.0,0.0,97.0,2.0,2.0,4.0,9.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,6.0,6.0,0.0,2.0,0.0,38.0,0.0,2.0,3.0,4.0,4.0,3.0,0.0,3.0,3.0,58.0
2011-33,9.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,11.0,0.0,0.0,0.0,2.0,27.0,1.0,1.0,0.0,0.0,7.0,1.0,2.0,0.0,1.0,6.0,2.0,4.0,0.0,3.0,3.0,0.0,16.0,45.0,6.0,8.0,11.0,22.0,0.0,0.0,0.0,11.0,11.0,5.0,0.0,31.0,6.0,6.0,9.0,0.0,4.0,8.0,0.0,28.0,0.0,0.0,0.0,0.0,9.0,2.0,9.0,4.0,13.0,26.0,4.0,0.0,0.0,0.0,97.0,2.0,2.0,4.0,9.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,6.0,6.0,0.0,2.0,0.0,38.0,0.0,2.0,3.0,4.0,4.0,3.0,0.0,3.0,3.0,58.0
2011-34,9.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,11.0,0.0,0.0,0.0,2.0,27.0,1.0,1.0,0.0,0.0,7.0,1.0,2.0,0.0,1.0,6.0,2.0,4.0,0.0,3.0,3.0,0.0,16.0,45.0,6.0,8.0,11.0,22.0,0.0,0.0,0.0,11.0,11.0,5.0,0.0,31.0,6.0,6.0,9.0,0.0,4.0,8.0,0.0,28.0,0.0,0.0,0.0,0.0,9.0,2.0,9.0,4.0,13.0,26.0,4.0,0.0,0.0,0.0,97.0,2.0,2.0,4.0,9.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,6.0,6.0,0.0,2.0,0.0,38.0,0.0,2.0,3.0,4.0,4.0,3.0,0.0,3.0,3.0,58.0
2011-35,9.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,11.0,0.0,0.0,0.0,2.0,27.0,1.0,1.0,0.0,0.0,7.0,1.0,2.0,0.0,1.0,6.0,2.0,4.0,0.0,3.0,3.0,0.0,16.0,45.0,6.0,8.0,11.0,22.0,0.0,0.0,0.0,11.0,11.0,5.0,0.0,31.0,6.0,6.0,9.0,0.0,4.0,8.0,0.0,28.0,0.0,0.0,0.0,0.0,9.0,2.0,9.0,4.0,13.0,26.0,4.0,0.0,0.0,0.0,97.0,2.0,2.0,4.0,9.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,6.0,6.0,0.0,2.0,0.0,38.0,0.0,2.0,3.0,4.0,4.0,3.0,0.0,3.0,3.0,58.0
2011-36,12.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,14.0,10.0,40.0,0.0,0.0,0.0,3.0,34.0,3.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,6.0,10.0,2.0,3.0,0.0,8.0,3.0,0.0,18.0,51.0,5.0,16.0,0.0,30.0,0.0,0.0,0.0,8.0,11.0,8.0,0.0,49.0,9.0,0.0,0.0,0.0,26.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,10.0,3.0,8.0,3.0,9.0,20.0,2.0,0.0,0.0,0.0,84.0,2.0,2.0,16.0,21.0,4.0,0.0,0.0,8.0,0.0,0.0,9.0,3.0,2.0,0.0,2.0,2.0,35.0,0.0,1.0,6.0,4.0,15.0,6.0,0.0,9.0,0.0,77.0
2011-37,12.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,14.0,10.0,40.0,0.0,0.0,0.0,3.0,34.0,3.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,6.0,10.0,2.0,3.0,0.0,8.0,3.0,0.0,18.0,51.0,5.0,16.0,0.0,30.0,0.0,0.0,0.0,8.0,11.0,8.0,0.0,49.0,9.0,0.0,0.0,0.0,26.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,10.0,3.0,8.0,3.0,9.0,20.0,2.0,0.0,0.0,0.0,84.0,2.0,2.0,16.0,21.0,4.0,0.0,0.0,8.0,0.0,0.0,9.0,3.0,2.0,0.0,2.0,2.0,35.0,0.0,1.0,6.0,4.0,15.0,6.0,0.0,9.0,0.0,77.0
2011-38,12.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,14.0,10.0,40.0,0.0,0.0,0.0,3.0,34.0,3.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,6.0,10.0,2.0,3.0,0.0,8.0,3.0,0.0,18.0,51.0,5.0,16.0,0.0,30.0,0.0,0.0,0.0,8.0,11.0,8.0,0.0,49.0,9.0,0.0,0.0,0.0,26.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,10.0,3.0,8.0,3.0,9.0,20.0,2.0,0.0,0.0,0.0,84.0,2.0,2.0,16.0,21.0,4.0,0.0,0.0,8.0,0.0,0.0,9.0,3.0,2.0,0.0,2.0,2.0,35.0,0.0,1.0,6.0,4.0,15.0,6.0,0.0,9.0,0.0,77.0
2011-39,12.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,14.0,10.0,40.0,0.0,0.0,0.0,3.0,34.0,3.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,6.0,10.0,2.0,3.0,0.0,8.0,3.0,0.0,18.0,51.0,5.0,16.0,0.0,30.0,0.0,0.0,0.0,8.0,11.0,8.0,0.0,49.0,9.0,0.0,0.0,0.0,26.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,10.0,3.0,8.0,3.0,9.0,20.0,2.0,0.0,0.0,0.0,84.0,2.0,2.0,16.0,21.0,4.0,0.0,0.0,8.0,0.0,0.0,9.0,3.0,2.0,0.0,2.0,2.0,35.0,0.0,1.0,6.0,4.0,15.0,6.0,0.0,9.0,0.0,77.0
2011-40,9.0,0.0,15.0,0.0,14.0,0.0,0.0,2.0,4.0,10.0,10.0,0.0,0.0,0.0,1.0,47.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,4.0,9.0,1.0,4.0,0.0,5.0,0.0,0.0,22.0,40.0,0.0,5.0,0.0,18.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,55.0,0.0,0.0,6.0,0.0,11.0,7.0,0.0,35.0,0.0,0.0,17.0,0.0,8.0,5.0,6.0,4.0,11.0,20.0,2.0,0.0,0.0,0.0,72.0,2.0,0.0,12.0,18.0,0.0,6.0,0.0,0.0,0.0,3.0,17.0,0.0,4.0,2.0,2.0,0.0,44.0,1.0,2.0,2.0,5.0,3.0,4.0,0.0,0.0,0.0,57.0
2011-41,9.0,0.0,15.0,0.0,14.0,0.0,0.0,2.0,4.0,10.0,10.0,0.0,0.0,0.0,1.0,47.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,4.0,9.0,1.0,4.0,0.0,5.0,0.0,0.0,22.0,40.0,0.0,5.0,0.0,18.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,55.0,0.0,0.0,6.0,0.0,11.0,7.0,0.0,35.0,0.0,0.0,17.0,0.0,8.0,5.0,6.0,4.0,11.0,20.0,2.0,0.0,0.0,0.0,72.0,2.0,0.0,12.0,18.0,0.0,6.0,0.0,0.0,0.0,3.0,17.0,0.0,4.0,2.0,2.0,0.0,44.0,1.0,2.0,2.0,5.0,3.0,4.0,0.0,0.0,0.0,57.0
2011-42,9.0,0.0,15.0,0.0,14.0,0.0,0.0,2.0,4.0,10.0,10.0,0.0,0.0,0.0,1.0,47.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,4.0,9.0,1.0,4.0,0.0,5.0,0.0,0.0,22.0,40.0,0.0,5.0,0.0,18.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,55.0,0.0,0.0,6.0,0.0,11.0,7.0,0.0,35.0,0.0,0.0,17.0,0.0,8.0,5.0,6.0,4.0,11.0,20.0,2.0,0.0,0.0,0.0,72.0,2.0,0.0,12.0,18.0,0.0,6.0,0.0,0.0,0.0,3.0,17.0,0.0,4.0,2.0,2.0,0.0,44.0,1.0,2.0,2.0,5.0,3.0,4.0,0.0,0.0,0.0,57.0
2011-43,9.0,0.0,15.0,0.0,14.0,0.0,0.0,2.0,4.0,10.0,10.0,0.0,0.0,0.0,1.0,47.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,4.0,9.0,1.0,4.0,0.0,5.0,0.0,0.0,22.0,40.0,0.0,5.0,0.0,18.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,55.0,0.0,0.0,6.0,0.0,11.0,7.0,0.0,35.0,0.0,0.0,17.0,0.0,8.0,5.0,6.0,4.0,11.0,20.0,2.0,0.0,0.0,0.0,72.0,2.0,0.0,12.0,18.0,0.0,6.0,0.0,0.0,0.0,3.0,17.0,0.0,4.0,2.0,2.0,0.0,44.0,1.0,2.0,2.0,5.0,3.0,4.0,0.0,0.0,0.0,57.0
2011-44,9.0,0.0,15.0,0.0,14.0,0.0,0.0,2.0,4.0,10.0,10.0,0.0,0.0,0.0,1.0,47.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,4.0,9.0,1.0,4.0,0.0,5.0,0.0,0.0,22.0,40.0,0.0,5.0,0.0,18.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,55.0,0.0,0.0,6.0,0.0,11.0,7.0,0.0,35.0,0.0,0.0,17.0,0.0,8.0,5.0,6.0,4.0,11.0,20.0,2.0,0.0,0.0,0.0,72.0,2.0,0.0,12.0,18.0,0.0,6.0,0.0,0.0,0.0,3.0,17.0,0.0,4.0,2.0,2.0,0.0,44.0,1.0,2.0,2.0,5.0,3.0,4.0,0.0,0.0,0.0,57.0
2011-45,7.0,14.0,0.0,14.0,0.0,0.0,2.0,0.0,2.0,10.0,20.0,0.0,0.0,0.0,2.0,45.0,3.0,2.0,0.0,1.0,6.0,1.0,1.0,0.0,4.0,9.0,2.0,8.0,0.0,5.0,2.0,2.0,21.0,54.0,0.0,21.0,16.0,9.0,0.0,0.0,0.0,10.0,5.0,5.0,0.0,54.0,0.0,0.0,6.0,0.0,7.0,0.0,11.0,34.0,17.0,17.0,17.0,0.0,7.0,2.0,10.0,3.0,7.0,11.0,4.0,0.0,0.0,0.0,70.0,3.0,2.0,10.0,14.0,0.0,10.0,0.0,8.0,3.0,3.0,9.0,6.0,2.0,2.0,3.0,0.0,45.0,0.0,2.0,2.0,6.0,8.0,4.0,0.0,5.0,3.0,61.0
2011-46,7.0,14.0,0.0,14.0,0.0,0.0,2.0,0.0,2.0,10.0,20.0,0.0,0.0,0.0,2.0,45.0,3.0,2.0,0.0,1.0,6.0,1.0,1.0,0.0,4.0,9.0,2.0,8.0,0.0,5.0,2.0,2.0,21.0,54.0,0.0,21.0,16.0,9.0,0.0,0.0,0.0,10.0,5.0,5.0,0.0,54.0,0.0,0.0,6.0,0.0,7.0,0.0,11.0,34.0,17.0,17.0,17.0,0.0,7.0,2.0,10.0,3.0,7.0,11.0,4.0,0.0,0.0,0.0,70.0,3.0,2.0,10.0,14.0,0.0,10.0,0.0,8.0,3.0,3.0,9.0,6.0,2.0,2.0,3.0,0.0,45.0,0.0,2.0,2.0,6.0,8.0,4.0,0.0,5.0,3.0,61.0
2011-47,7.0,14.0,0.0,14.0,0.0,0.0,2.0,0.0,2.0,10.0,20.0,0.0,0.0,0.0,2.0,45.0,3.0,2.0,0.0,1.0,6.0,1.0,1.0,0.0,4.0,9.0,2.0,8.0,0.0,5.0,2.0,2.0,21.0,54.0,0.0,21.0,16.0,9.0,0.0,0.0,0.0,10.0,5.0,5.0,0.0,54.0,0.0,0.0,6.0,0.0,7.0,0.0,11.0,34.0,17.0,17.0,17.0,0.0,7.0,2.0,10.0,3.0,7.0,11.0,4.0,0.0,0.0,0.0,70.0,3.0,2.0,10.0,14.0,0.0,10.0,0.0,8.0,3.0,3.0,9.0,6.0,2.0,2.0,3.0,0.0,45.0,0.0,2.0,2.0,6.0,8.0,4.0,0.0,5.0,3.0,61.0
2011-48,7.0,14.0,0.0,14.0,0.0,0.0,2.0,0.0,2.0,10.0,20.0,0.0,0.0,0.0,2.0,45.0,3.0,2.0,0.0,1.0,6.0,1.0,1.0,0.0,4.0,9.0,2.0,8.0,0.0,5.0,2.0,2.0,21.0,54.0,0.0,21.0,16.0,9.0,0.0,0.0,0.0,10.0,5.0,5.0,0.0,54.0,0.0,0.0,6.0,0.0,7.0,0.0,11.0,34.0,17.0,17.0,17.0,0.0,7.0,2.0,10.0,3.0,7.0,11.0,4.0,0.0,0.0,0.0,70.0,3.0,2.0,10.0,14.0,0.0,10.0,0.0,8.0,3.0,3.0,9.0,6.0,2.0,2.0,3.0,0.0,45.0,0.0,2.0,2.0,6.0,8.0,4.0,0.0,5.0,3.0,61.0
2011-49,12.0,0.0,35.0,17.0,17.0,0.0,5.0,2.0,5.0,12.0,24.0,0.0,0.0,2.0,1.0,44.0,6.0,2.0,0.0,0.0,12.0,1.0,2.0,0.0,10.0,17.0,1.0,7.0,0.0,10.0,0.0,3.0,16.0,63.0,0.0,13.0,31.0,9.0,0.0,0.0,0.0,25.0,12.0,15.0,0.0,51.0,7.0,7.0,7.0,0.0,18.0,0.0,4.0,73.0,21.0,0.0,31.0,0.0,10.0,6.0,18.0,10.0,28.0,8.0,2.0,0.0,0.0,0.0,90.0,3.0,0.0,18.0,18.0,10.0,15.0,0.0,5.0,5.0,14.0,27.0,4.0,4.0,0.0,4.0,0.0,49.0,2.0,2.0,3.0,6.0,5.0,8.0,0.0,11.0,4.0,74.0
2011-50,12.0,0.0,35.0,17.0,17.0,0.0,5.0,2.0,5.0,12.0,24.0,0.0,0.0,2.0,1.0,44.0,6.0,2.0,0.0,0.0,12.0,1.0,2.0,0.0,10.0,17.0,1.0,7.0,0.0,10.0,0.0,3.0,16.0,63.0,0.0,13.0,31.0,9.0,0.0,0.0,0.0,25.0,12.0,15.0,0.0,51.0,7.0,7.0,7.0,0.0,18.0,0.0,4.0,73.0,21.0,0.0,31.0,0.0,10.0,6.0,18.0,10.0,28.0,8.0,2.0,0.0,0.0,0.0,90.0,3.0,0.0,18.0,18.0,10.0,15.0,0.0,5.0,5.0,14.0,27.0,4.0,4.0,0.0,4.0,0.0,49.0,2.0,2.0,3.0,6.0,5.0,8.0,0.0,11.0,4.0,74.0
2011-51,12.0,0.0,35.0,17.0,17.0,0.0,5.0,2.0,5.0,12.0,24.0,0.0,0.0,2.0,1.0,44.0,6.0,2.0,0.0,0.0,12.0,1.0,2.0,0.0,10.0,17.0,1.0,7.0,0.0,10.0,0.0,3.0,16.0,63.0,0.0,13.0,31.0,9.0,0.0,0.0,0.0,25.0,12.0,15.0,0.0,51.0,7.0,7.0,7.0,0.0,18.0,0.0,4.0,73.0,21.0,0.0,31.0,0.0,10.0,6.0,18.0,10.0,28.0,8.0,2.0,0.0,0.0,0.0,90.0,3.0,0.0,18.0,18.0,10.0,15.0,0.0,5.0,5.0,14.0,27.0,4.0,4.0,0.0,4.0,0.0,49.0,2.0,2.0,3.0,6.0,5.0,8.0,0.0,11.0,4.0,74.0
2011-52,12.0,0.0,35.0,17.0,17.0,0.0,5.0,2.0,5.0,12.0,24.0,0.0,0.0,2.0,1.0,44.0,6.0,2.0,0.0,0.0,12.0,1.0,2.0,0.0,10.0,17.0,1.0,7.0,0.0,10.0,0.0,3.0,16.0,63.0,0.0,13.0,31.0,9.0,0.0,0.0,0.0,25.0,12.0,15.0,0.0,51.0,7.0,7.0,7.0,0.0,18.0,0.0,4.0,73.0,21.0,0.0,31.0,0.0,10.0,6.0,18.0,10.0,28.0,8.0,2.0,0.0,0.0,0.0,90.0,3.0,0.0,18.0,18.0,10.0,15.0,0.0,5.0,5.0,14.0,27.0,4.0,4.0,0.0,4.0,0.0,49.0,2.0,2.0,3.0,6.0,5.0,8.0,0.0,11.0,4.0,74.0
2012-01,4.0,0.0,13.0,13.0,0.0,0.0,0.0,4.0,5.0,0.0,27.0,0.0,0.0,0.0,1.0,33.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,2.0,0.0,2.0,2.0,2.0,13.0,68.0,0.0,16.0,7.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,56.0,0.0,0.0,5.0,0.0,3.0,10.0,0.0,16.0,31.0,0.0,31.0,0.0,6.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,81.0,1.0,0.0,5.0,17.0,0.0,4.0,0.0,4.0,3.0,5.0,11.0,3.0,0.0,0.0,8.0,2.0,44.0,1.0,3.0,2.0,5.0,6.0,5.0,0.0,3.0,0.0,54.0
