date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,flu a symptoms,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,symptoms,signs of flu,flu test,normal body,flu or cold,get rid of the flu,is flu contagious,ear thermometer,flu fever,early flu symptoms,how long is flu contagious,tamiflu,treatment for flu,taking temperature,exposed to flu,flu length,flu alabama,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,oscillococcinum,cold or flu,flu remedies,flu in alabama,flu complications,signs of the flu,how to get rid of the flu,body temperature
2011-21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,2.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,49.0
2011-22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,2.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,23.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,49.0
2011-23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,48.0
2011-24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,48.0
2011-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,48.0
2011-26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,48.0
2011-27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0,16.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,48.0
2011-28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0,16.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,48.0
2011-29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0,16.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,48.0
2011-30,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0,16.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,48.0
2011-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0,16.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,48.0
2011-32,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,26.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,21.0,6.0,0.0,6.0,0.0,81.0,0.0,0.0,76.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,0.0,4.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,49.0
2011-33,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,26.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,21.0,6.0,0.0,6.0,0.0,81.0,0.0,0.0,76.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,0.0,4.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,49.0
2011-34,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,26.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,21.0,6.0,0.0,6.0,0.0,81.0,0.0,0.0,76.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,0.0,4.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,49.0
2011-35,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,26.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,21.0,6.0,0.0,6.0,0.0,81.0,0.0,0.0,76.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,0.0,4.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,49.0
2011-36,8.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,2.0,34.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,13.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,23.0,5.0,0.0,12.0,9.0,12.0,6.0,0.0,6.0,0.0,71.0,0.0,0.0,37.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,11.0,69.0
2011-37,8.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,2.0,34.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,13.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,23.0,5.0,0.0,12.0,9.0,12.0,6.0,0.0,6.0,0.0,71.0,0.0,0.0,37.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,11.0,69.0
2011-38,8.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,2.0,34.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,13.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,23.0,5.0,0.0,12.0,9.0,12.0,6.0,0.0,6.0,0.0,71.0,0.0,0.0,37.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,11.0,69.0
2011-39,8.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,2.0,34.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,13.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,23.0,5.0,0.0,12.0,9.0,12.0,6.0,0.0,6.0,0.0,71.0,0.0,0.0,37.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,11.0,69.0
2011-40,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,31.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,25.0,0.0,0.0,0.0,9.0,9.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,43.0
2011-41,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,31.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,25.0,0.0,0.0,0.0,9.0,9.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,43.0
2011-42,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,31.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,25.0,0.0,0.0,0.0,9.0,9.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,43.0
2011-43,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,31.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,25.0,0.0,0.0,0.0,9.0,9.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,43.0
2011-44,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,31.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,25.0,0.0,0.0,0.0,9.0,9.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,43.0
2011-45,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,3.0,31.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,14.0,9.0,17.0,6.0,0.0,0.0,0.0,63.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,14.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,8.0,33.0,0.0,6.0,4.0,4.0,0.0,0.0,8.0,0.0,8.0,0.0,26.0
2011-46,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,3.0,31.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,14.0,9.0,17.0,6.0,0.0,0.0,0.0,63.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,14.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,8.0,33.0,0.0,6.0,4.0,4.0,0.0,0.0,8.0,0.0,8.0,0.0,26.0
2011-47,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,3.0,31.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,14.0,9.0,17.0,6.0,0.0,0.0,0.0,63.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,14.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,8.0,33.0,0.0,6.0,4.0,4.0,0.0,0.0,8.0,0.0,8.0,0.0,26.0
2011-48,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,3.0,31.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,14.0,9.0,17.0,6.0,0.0,0.0,0.0,63.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,14.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,8.0,33.0,0.0,6.0,4.0,4.0,0.0,0.0,8.0,0.0,8.0,0.0,26.0
2011-49,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,27.0,0.0,27.0,0.0,3.0,47.0,8.0,1.0,0.0,0.0,8.0,6.0,0.0,14.0,4.0,0.0,29.0,14.0,14.0,0.0,7.0,20.0,0.0,0.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,10.0,25.0,19.0,0.0,6.0,16.0,0.0,85.0,0.0,0.0,20.0,0.0,13.0,13.0,5.0,10.0,0.0,5.0,16.0,0.0,3.0,1.0,0.0,7.0,35.0,3.0,4.0,4.0,4.0,0.0,9.0,18.0,0.0,0.0,12.0,41.0
2011-50,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,27.0,0.0,27.0,0.0,3.0,47.0,8.0,1.0,0.0,0.0,8.0,6.0,0.0,14.0,4.0,0.0,29.0,14.0,14.0,0.0,7.0,20.0,0.0,0.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,10.0,25.0,19.0,0.0,6.0,16.0,0.0,85.0,0.0,0.0,20.0,0.0,13.0,13.0,5.0,10.0,0.0,5.0,16.0,0.0,3.0,1.0,0.0,7.0,35.0,3.0,4.0,4.0,4.0,0.0,9.0,18.0,0.0,0.0,12.0,41.0
2011-51,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,27.0,0.0,27.0,0.0,3.0,47.0,8.0,1.0,0.0,0.0,8.0,6.0,0.0,14.0,4.0,0.0,29.0,14.0,14.0,0.0,7.0,20.0,0.0,0.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,10.0,25.0,19.0,0.0,6.0,16.0,0.0,85.0,0.0,0.0,20.0,0.0,13.0,13.0,5.0,10.0,0.0,5.0,16.0,0.0,3.0,1.0,0.0,7.0,35.0,3.0,4.0,4.0,4.0,0.0,9.0,18.0,0.0,0.0,12.0,41.0
2011-52,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,27.0,0.0,27.0,0.0,3.0,47.0,8.0,1.0,0.0,0.0,8.0,6.0,0.0,14.0,4.0,0.0,29.0,14.0,14.0,0.0,7.0,20.0,0.0,0.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,10.0,25.0,19.0,0.0,6.0,16.0,0.0,85.0,0.0,0.0,20.0,0.0,13.0,13.0,5.0,10.0,0.0,5.0,16.0,0.0,3.0,1.0,0.0,7.0,35.0,3.0,4.0,4.0,4.0,0.0,9.0,18.0,0.0,0.0,12.0,41.0
2012-01,3.0,0.0,26.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,24.0,0.0,0.0,0.0,1.0,33.0,2.0,1.0,0.0,1.0,4.0,2.0,0.0,4.0,2.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,22.0,22.0,0.0,0.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,29.0,0.0,0.0,0.0,4.0,9.0,0.0,9.0,2.0,0.0,2.0,0.0,0.0,3.0,20.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2012-02,3.0,0.0,26.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,24.0,0.0,0.0,0.0,1.0,33.0,2.0,1.0,0.0,1.0,4.0,2.0,0.0,4.0,2.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,22.0,22.0,0.0,0.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,29.0,0.0,0.0,0.0,4.0,9.0,0.0,9.0,2.0,0.0,2.0,0.0,0.0,3.0,20.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
